SampleName,D,alpha,beta,gamma,k1,Ol,Oh,D_int_1,D_int_2,alpha_int_1,alpha_int_2,beta_int_1,beta_int_2,gamma_int_1,gamma_int_2,k1_int_1,k1_int_2,Ol_int_1,Ol_int_2,Oh_int_1,Oh_int_2,loss,loss_worst,dx,NumNonZeroPixels,HeteroScore
Breast_0520_2_2_All_Patch_21,380.226259432973,46.5601072860971,9.92494876066563,0.425490534623842,1.92107461571773,0.0015503986669955,0.986480808262753,123.84440551959,98439832.7842659,1.2026685059466,100,1.28203384123947,95.8116995164548,0.281131997917564,0.867842747339689,1e-05,4.75885614524489,1.55819219448049e-05,0.291822528792364,0.803915524710664,0.997974430726301,0.0004128113385103,13.9732016539816,8,0.0194786726930036,0.124870170726087
Breast_0520_2_2_All_Patch_22,34436.0757854575,19.4972221289126,1.61911205979496,0.472470012051263,9.9999999998896,0.0002352639354239,0.941599806118739,10888.3074573129,80238415.9368125,1.23680446271619,100,1.61911205979496,83.0783571601054,0.423606746645578,0.487956875879972,1.34186021932115,10,1.1720956606759e-05,0.0010443356662396,0.805233296036835,0.995491176628324,0.0006460201694421,13.970634200532,8,0.00807346693089121,0.0716922255827583
Breast_0520_2_2_All_Patch_23,4118.2847330306,5.2106256879249,73.7940569040413,0.479877236984927,10,0.0010007025831249,0.984249615335604,232.675242306551,80238415.9368125,1.2371749248229,100,1.76286791771512,83.0783436870256,0.409584852207819,0.498770857830934,4.31940400527278,10,1e-05,0.0024240739869043,0.805233296036835,0.995491176628324,0.0009718296219561,13.956786923323,8,0.00625821304471883,0.0558458408973254
Breast_0520_2_2_All_Patch_24,6609770.03044238,73.7882316888201,3.06695447351319,0.226188311722117,9.00811237147724,1.1720956606759e-05,0.833682219256679,10888.3100994343,6609770.03044238,1,73.7882316888201,3.06695447351319,82.904718815417,0.204291923253999,0.239527286004894,9.00811237147724,10,1.1720956606759e-05,5.70937509714748e-05,0.833682219256679,0.995491176628324,0.0007001487940477,13.9499106766206,8,0.00503957505188729,0.047014224397386
Breast_0520_2_2_All_Patch_25,640.350114581478,1,3.61602480245676,0.295898851961945,10,1.85199692955914e-05,0.881685202772452,640.350114581478,80238415.9368125,1,82.0980724194492,1.80756854263464,83.0784377286536,0.258340335240652,0.396849470792583,10,10,1.1720956606759e-05,0.0003811831946511,0.833682219256679,0.995491176628324,0.0005863236508516,13.9720296644648,8,0.00651211876033349,0.0589403003319074
Breast_0520_2_2_All_Patch_26,6609770.03044237,73.7882106421214,3.06889406696022,0.394865583520019,1e-05,1.1720956606759e-05,0.833682219256679,10888.3096984359,80238415.9368125,1.10956563966547,82.2385993836476,1.19867178237198,83.0784559569944,0.305109872848359,0.395460838728751,1e-05,0.846079791608668,1e-05,0.0005557898788891,0.833682219256679,0.995491176628324,0.0021213515553798,13.880135110362,8,0.00747661651872437,0.0673622462188978
Breast_0520_2_2_All_Patch_27,6609770.03044237,73.7881180227745,3.06951427385668,0.343127083264609,2.65901707146253,1.1720956606759e-05,0.833682219256679,1544.23329121685,80238415.9368125,1.23698945189653,100,1.83161105157706,83.078370413921,0.189472719045584,0.385227704126651,0.950709228585735,9.99948575603177,1.00000448557364e-05,0.0004499482965724,0.833682219256679,0.983047991301177,0.0011601646121033,13.9099777591449,8,0.00701703779270881,0.0633108835148999
Breast_0520_2_2_All_Patch_28,80238415.9368125,1.23699987670601,12.5732691265412,0.383850230560651,1e-05,7.01414135627673e-05,0.937592052787807,230.472954713748,93120145.3406865,1.0817785245165,100,1.05631669836508,94.4186326469363,0.2024092004485,1.42135984973696,1e-05,9.9976385307598,1.11846307379138e-05,0.109751194889683,0.803915524710664,0.997974430726301,0.0006847021343179,13.9621621068788,8,0.00785802230274035,0.0648326504654371
Breast_0520_2_2_All_Patch_29,232.609463467655,2.24577052657314,72.1983175915148,0.18765492011679,1.97895585833927,1.55819848159794e-05,0.978998470808374,232.609463467655,93120145.3406865,1.02369428958412,100,1.05507458879737,94.41431259361,0.133041210955675,0.219596350217159,1e-05,4.99783390637535,1.1720956606759e-05,0.0954290419035629,0.803915524710664,0.997974430726301,0.000536213029437,13.9382758474881,8,0.0199122899590765,0.128962314437358
Breast_0520_2_2_All_Patch_3,873291.726776504,20.4603568041795,17.0644241599447,0.35547677905365,1.80840602917052,0.0079439631189905,0.847420644771373,1097.65180187546,80238415.9368125,1,87.3214032063779,1.00003870808293,83.0782599583707,0.281009389973056,0.362689220069865,0.99859089354862,3.09336765393946,1.1720956606759e-05,0.0133457831425488,0.805233296036835,0.984249615335604,0.0002790466065649,13.9811858809413,8,0.00339135194307608,0.029345344067797
