SampleName,D,alpha,beta,gamma,k1,Ol,Oh,D_int_1,D_int_2,alpha_int_1,alpha_int_2,beta_int_1,beta_int_2,gamma_int_1,gamma_int_2,k1_int_1,k1_int_2,Ol_int_1,Ol_int_2,Oh_int_1,Oh_int_2,loss,loss_worst,dx,NumNonZeroPixels,HeteroScore
Breast_0520_6_2_All_Patch_50,52818.5207248077,43.6242966201144,82.8008751326252,0.290428449922494,5,3.78557620477727e-05,0.835534903637656,232.753752842705,80238415.9368125,1,85.0873376349551,1.65727068838805,83.0783042482901,0.179589011881553,0.351925525156256,2.33192408451197,5,1e-05,0.000894111644538,0.805233296036835,0.995491176628324,0.0063770803495796,13.9304016878322,8,0.0125212920381361,0.054578536263435
Breast_0520_8_2_All_Patch_77,1006.86439934041,1.02039098874461,68.3135568656656,0.398466547358545,5,1.03842909769392e-05,0.840580799921558,232.693887016108,6609770.03011235,1,100,1,82.9072919440392,0.389385054300267,0.431407422026057,2.02629106293503,5,1e-05,0.000643226090687,0.833682219256679,0.995491176628324,0.0176946268457903,11.7693308019386,8,0.0109260732106555,0.0588127429315434
